,"Pref Vendor","Reorder Pt (Min)","Max","On Hand","On Sales Order","For Assemblies","Available","Order","On PO","Reorder Qty","Next Deliv","Sales/Week"
"E2-WEA1230",,0,0,5,2,0,3,,0,0,,0
"E2-WEA1239",,0,0,0,2,0,-2,"X",0,1,,0
"E2-WES1230",,0,0,0,0,0,0,"X",0,1,,0
"E2-WES630",,0,0,1,1,0,0,,0,0,,0
"E2-WES639",,0,0,2,0,0,2,,2,0,"10/09/2020",0
"E2-WES930",,0,0,1,1,0,0,,0,0,,0
"E2-WES939",,0,0,2,0,0,2,,0,0,,0
"E2-WF330",,0,0,16,15,0,1,,0,0,,0
"E2-WF339",,0,0,58,50,0,8,,0,0,,0
"E2-WF396",,0,0,73,0,0,73,,0,0,,0
"E2-WF630",,0,0,1,0,0,1,,0,0,,0
"E2-WF639",,0,0,11,10,0,1,,0,0,,0
"E2-WF696",,0,0,10,5,0,5,,0,0,,0
"E2-WRC3018",,0,0,8,0,0,8,,0,0,,0
"E2-WRP1230",,0,0,3,0,0,3,,0,0,,0
"E2-WRP1239",,0,0,23,0,0,23,,0,0,,0
"FB-WE2021BN07",,0,0,14,0,0,14,,0,0,,0
"FB-WE3006BN12",,0,0,0,0,0,0,"X",0,1,,0
"FB-WE3006C12",,0,0,1,0,0,1,,0,0,,0
"FB-WE6020AC",,"","",65,0,0,65,,0,0,,0
"FB-WE6020AMB",,"","",69,0,0,69,,0,0,,0
"FB-WE8001BN",,0,0,10,0,0,10,,0,0,,0
"FB-WE8605BN",,"","",115,0,0,115,,0,0,,0
"FITTING",,0,0,1300,4,0,1296,,10,0,"05/22/2019",0
"FK-WE7003BN",,0,0,130,0,0,130,,10,0,"12/19/2018",0
"FK-WE7004BN",,0,0,114,0,0,114,,0,0,,0
"FK-WE7005",,"","",44,0,0,44,,0,0,,0
"FK-WE7012BN",,0,0,79,0,0,79,,0,0,,0
"FK-WE7012BN01",,0,0,43,0,0,43,,0,0,,0
"FK-WE7012C",,0,0,4,0,0,4,,0,0,,0
"FK-WE7030BBN",,"","",159,0,0,159,,0,0,,0
"HANDLE-3312-10""",,0,0,32,0,0,32,,0,0,,0
"HANDLE-3312-6""",,0,0,134,0,0,134,,0,0,,0
"HANDLE-3312-8""",,0,0,443,0,0,443,,0,0,,0
"HANDLE-3916-12""",,0,0,38,0,0,38,,0,0,,0
"HANDLE-3916-5""",,0,0,1702,0,0,1702,,5022,0,"08/15/2019",0
"HANDLE-3916-7""",,0,0,796,0,0,796,,2000,0,"03/13/2020",0
"HANDLE-6100-2''-KNOB",,"","",109,0,0,109,,0,0,,0
"HANDLE-6100-5''",,"","",160,0,0,160,,0,0,,0
"HANDLE-6100-7''",,"","",382,0,0,382,,0,0,,0
"HANDLE-6100-9.5''",,"","",21,0,0,21,,0,0,,0
"HANDLE-6200-29mm-KNOB",,"","",-2,0,0,-2,,0,0,,0
"HANDLE-6300-5.2''",,"","",899,0,0,899,,0,0,,0
"HANDLE-6300-8.5''",,"","",2295,0,0,2295,,0,0,,0
"HANDLE-6400-6.3''",,"","",270,0,0,270,,0,0,,0
"HANDLE-6400-7.5''",,"","",144,0,0,144,,0,0,,0
"HANDLE-6500-5''",,"","",275,0,0,275,,0,0,,0
"HANDLE-6500-7.5''",,"","",466,0,0,466,,0,0,,0
"HANDLE-6600-10''",,"","",80,0,0,80,,0,0,,0
"HANDLE-6600-5''",,"","",872,0,0,872,,0,0,,0
"HANDLE-6600-7.5''",,"","",863,0,0,863,,0,0,,0
"HANDLE-BM1883-S",,0,0,1379,0,0,1379,,0,0,,0
"HANDLE-BM1911",,0,0,15,1000,0,-985,,0,0,,0
"HANDLE-BSN1474",,0,0,692,0,0,692,,500,0,"02/15/2019",0
"HANDLE-IBM3112",,0,0,5153,0,0,5153,,0,0,,0
"HANDLE-OBM2795",,0,0,2779,0,0,2779,,0,0,,0
"HANDLE-OBM3311-7""",,0,0,19,0,0,19,,9,0,"01/13/2021",0
"HANDLE-OBM4000-5""",,0,0,4716,0,0,4716,,0,0,,0
"HANDLE-OBM4000-7""",,0,0,3577,0,0,3577,,0,0,,0
"HANDLE-OBM7718-#1",,0,0,788,0,0,788,,0,0,,0
"HANDLE-OBM7718-2.5""",,0,0,883,0,0,883,,0,0,,0
"HANDLE-OBM7718-3""",,0,0,2225,0,0,2225,,0,0,,0
"HANDLE-OBM7718-7""",,0,0,235,0,0,235,,0,0,,0
"HANDLE-OBM7718-9""",,0,0,1390,0,0,1390,,0,0,,0
"HANDLE SAMPLE BOARD",,"","",19,0,0,19,,0,0,,0
"HOOD-6"" CONNECTOR",,0,0,0,0,0,0,"X",0,1,,0
"HOOD-6"" PIPE",,0,0,0,0,0,0,"X",0,1,,0
"HOOD-8"" PIPE",,0,0,0,0,0,0,"X",0,1,,0
"HOOD-Light Bulb",,0,0,6,0,0,6,,0,0,,0
"HOOD-MT198D2-W30",,0,0,0,0,0,0,,1,0,"11/29/2018",0
"HOOD-MT198F4-W30",,0,0,0,0,0,0,"X",0,1,,0
"HOOD-MTB10-30",,0,0,61,0,0,61,,0,0,,0
"HOOD-Oil Cup-Long",,0,0,0,0,0,0,"X",0,1,,0
"HOOD-Oil Cup-Round",,0,0,0,0,0,0,"X",0,1,,0
"HOOD-Oil net-Cover",,0,0,0,0,0,0,"X",0,1,,0
"HOOD-Oil net-MT198-D2",,0,0,3,0,0,3,,2,0,"11/01/2019",0
"HOOD-Oil net-MTB10-30",,0,0,3,0,0,3,,0,0,,0
"HOOD-Oil net-US200-1860",,0,0,12,0,0,12,,0,0,,0
"HOOD-UC200-1815E",,0,0,2,0,0,2,,0,0,,0
"HOOD-UC200-1830W",,0,0,21,0,0,21,,0,0,,0
"HOOD-UC200-1860",,0,0,5,0,0,5,,0,0,,0
"Modify - Add ROT",,"","",-284,0,0,-284,,0,0,,0
"Modify - Add Wall",,"","",-27,0,0,-27,,0,0,,0
"Modify - BMC",,"","",-2,0,0,-2,,0,0,,0
"Modify - Cut 1DB",,"","",-58,0,0,-58,,0,0,,0
"Modify - Cut 2DB",,"","",-11,0,0,-11,,0,0,,0
"Modify - Cut 3DB",,"","",-16,0,0,-16,,0,0,,0
"Modify - Cut ROT",,"","",-5,0,0,-5,,0,0,,0
"Modify - Cut SB",,"","",-37,0,0,-37,,0,0,,0
"Modify - Cut Tall",,"","",-42,0,0,-42,,0,0,,0
"Modify - Cut TK",,"","",-5,0,0,-5,,0,0,,0
"Modify - Cut Wall",,"","",-56,0,0,-56,,0,0,,0
"Modify - Double Oven",,"","",0.1,0,0,0.1,,0,0,,0
"Modify - Half 2DB",,"","",0,0,0,0,,0,0,,0
"Modify - Half Tall",,"","",-3,0,0,-3,,0,0,,0
"Modify - Half Wall",,"","",-4,0,0,-4,,0,0,,0
"Modify - Inverted",,"","",0,0,0,0,,0,0,,0
"Modify - Other",,"","",-20,0,0,-20,,0,0,,0
"Modify - Oven Cutout",,"","",0,0,0,0,,0,0,,0
"Modify - Wall to Base",,"","",-10,0,0,-10,,0,0,,0
"Modify - WBC",,"","",-6,0,0,-6,,0,0,,0
"MS-B09",,0,0,34,0,0,34,,0,0,,0
"MS-B12",,0,0,12,1,0,11,,1,0,"06/16/2021",0
"MS-B15",,0,0,11,0,0,11,,0,0,,0
"MS-B18",,0,0,16,0,0,16,,2,0,"12/18/2018",7
"MS-B21",,0,0,40,0,0,40,,0,0,,7
"MS-B24",,0,0,18,1,0,17,,1,0,"02/10/2020",0
"MS-B27",,0,0,4,1,0,3,,1,0,"08/29/2018",0
"MS-B30",,0,0,37,0,0,37,,12,0,"12/07/2018",14
"MS-B33",,0,0,11,0,0,11,,5,0,"12/04/2018",0
"MS-B36",,0,0,7,0,0,7,,7,0,"12/24/2018",0
"MS-BBC36",,0,0,5,0,0,5,,0,0,,0
"MS-BBC42",,0,0,13,0,0,13,,1,0,"06/16/2021",7
"MS-BBM",,0,0,23,0,0,23,,2,0,"07/06/2021",0
"MS-BEA12-L",,0,0,1,0,0,1,,0,0,,0
"MS-BEA12-R",,0,0,3,0,0,3,,0,0,,0
"MS-BEA24",,0,0,2,0,0,2,,0,0,,0
"MS-BEOS6",,0,0,0,0,0,0,"X",0,1,,0
"MS-BEOS9",,0,0,0,0,0,0,"X",0,1,,0
"MS-BF3",,0,0,250,0,0,250,,8,0,"11/20/2020",21
"MS-BF6",,0,0,26,0,0,26,,2,0,"12/04/2018",28
"MS-BMC30",,"","",13,0,0,13,,0,0,,0
"MS-BRP2430",,0,0,16,0,0,16,,2,0,"01/04/2019",0
"MS-BSR9",,0,0,13,0,0,13,,1,0,"02/05/2020",0
"MS-CM2-C",,"","",296,0,0,296,,0,0,,0
"MS-CM2 3/4",,0,0,0,0,0,0,,6,0,"07/06/2021",0
"MS-CM8",,0,0,556,3,0,553,,0,0,,28
"MS-CM8-S",,"","",55,0,0,55,,0,0,,0
"MS-DB12",,0,0,7,0,0,7,,0,0,,0
"MS-DB15",,0,0,12,0,0,12,,0,0,,0
"MS-DB18",,0,0,5,0,0,5,,1,0,"07/06/2021",0
"MS-DB21",,0,0,4,0,0,4,,0,0,,0
"MS-DB24",,0,0,11,0,0,11,,0,0,,0
"MS-DB30",,"","",4,0,0,4,,1,0,"07/06/2021",0
"MS-DB36",,"","",9,0,0,9,,0,0,,0
"MS-DDB30",,"","",0,0,0,0,,0,0,,0
"MS-DDB36",,"","",1,0,0,1,,0,0,,0
"MS-DWP",,0,0,144,0,0,144,,0,0,,0
"MS-FSB33",,"","",6,0,0,6,,0,0,,0
"MS-FSB39",,"","",0,0,0,0,,0,0,,0
"MS-GRPO",,0,0,8,0,0,8,,0,0,,0
"MS-GW1530-BOX",,0,0,1,0,0,1,,0,0,,0
"MS-GW1530-GLASS DOOR",,0,0,1,0,0,1,,0,0,,0
"MS-GW1536-BOX",,0,0,1,0,0,1,,0,0,,0
"MS-GW1536-GLASS DOOR",,0,0,3,0,0,3,,0,0,,0
"MS-GW1539-BOX",,0,0,2,0,0,2,,0,0,,0
"MS-GW1539-GLASS DOOR",,0,0,2,0,0,2,,0,0,,0
"MS-GW1830-BOX",,0,0,2,0,0,2,,0,0,,0
"MS-GW1830-GLASS DOOR",,0,0,3,0,0,3,,0,0,,0
"MS-GW1836-BOX",,0,0,4,0,0,4,,0,0,,0
"MS-GW1836-GLASS DOOR",,0,0,4,0,0,4,,0,0,,0
"MS-GW1839-BOX",,0,0,0,0,0,0,"X",0,1,,0
"MS-GW1839-GLASS DOOR",,0,0,2,0,0,2,,0,0,,0
"MS-GW2430-BOX",,0,0,1,0,0,1,,0,0,,0
"MS-GW2430-GLASS DOOR",,0,0,8,0,0,8,,0,0,,0
"MS-GW2436-BOX",,0,0,7,0,0,7,,0,0,,0
"MS-GW2436-GLASS DOOR",,0,0,20,0,0,20,,0,0,,0
"MS-GW2439-BOX",,0,0,3,0,0,3,,0,0,,0
"MS-GW2439-GLASS DOOR",,0,0,8,0,0,8,,0,0,,0
"MS-GW3030-BOX",,0,0,3,0,0,3,,0,0,,0
"MS-GW3030-GLASS DOOR",,0,0,18,0,0,18,,0,0,,0
"MS-GW3036-BOX",,0,0,3,0,0,3,,0,0,,0
"MS-GW3036-GLASS DOOR",,0,0,7,0,0,7,,4,0,"12/06/2018",0
"MS-GW3039-BOX",,0,0,3,0,0,3,,0,0,,0
"MS-GW3039-GLASS DOOR",,0,0,16,0,0,16,,0,0,,0
"MS-GW3630-BOX",,0,0,2,0,0,2,,0,0,,0
"MS-GW3630-GLASS DOOR",,0,0,7,0,0,7,,0,0,,0
"MS-GW3636-BOX",,0,0,2,0,0,2,,0,0,,0
"MS-GW3636-GLASS DOOR",,0,0,7,0,0,7,,0,0,,0
"MS-GW3639-BOX",,0,0,3,0,0,3,,0,0,,0
"MS-GW3639-GLASS DOOR",,0,0,11,0,0,11,,0,0,,0
"MS-GWDC2430-BOX",,0,0,4,0,0,4,,0,0,,0
"MS-GWDC2430-GLASS DOOR",,0,0,2,0,0,2,,0,0,,0
"MS-GWDC2436-BOX",,0,0,1,0,0,1,,0,0,,0
"MS-GWDC2436-GLASS DOOR",,0,0,3,0,0,3,,6,0,"08/08/2019",0
"MS-GWDC2439-BOX",,0,0,5,0,0,5,,0,0,,0
"MS-GWDC2439-GLASS DOOR",,0,0,5,0,0,5,,0,0,,0
"MS-LM8",,"","",27,0,0,27,,0,0,,42
"MS-LSB33",,0,0,15,1,0,14,,8,0,"08/29/2018",0
"MS-LSB36",,0,0,63,0,0,63,,8,0,"01/04/2019",0
"MS-MWC2730",,0,0,1,0,0,1,,0,0,,0
"MS-MWC2736",,0,0,1,0,0,1,,0,0,,0
"MS-MWC2739",,0,0,1,0,0,1,,0,0,,0
"MS-MWC3030",,0,0,1,0,0,1,,0,0,,0
"MS-MWC3036",,0,0,1,0,0,1,,0,0,,0
"MS-MWC3039",,0,0,0,0,0,0,"X",0,1,,0
"MS-OC3384",,"","",0,0,0,0,,0,0,,0
"MS-OC3390",,"","",0,0,0,0,,0,0,,0
"MS-OC3393",,"","",0,0,0,0,,0,0,,0
"MS-OCM8",,0,0,54,0,0,54,,0,0,,0
"MS-PC1884",,0,0,7,0,0,7,,0,0,,0
"MS-PC1890",,0,0,3,0,0,3,,0,0,,0
"MS-PC1893",,0,0,12,0,0,12,,1,0,"01/21/2020",0
"MS-PC2484",,0,0,2,0,0,2,,1,0,"03/08/2024",0
"MS-PC2490",,0,0,9,0,0,9,,0,0,,0
"MS-PC2493",,0,0,4,0,0,4,,3,0,"07/06/2021",0
"MS-PC3084",,"","",7,0,0,7,,0,0,,0
"MS-PC3090",,"","",1,0,0,1,,0,0,,0
"MS-PC3093",,"","",0,0,0,0,,0,0,,0
"MS-PN4896",,0,0,67,0,0,67,,2,0,"02/08/2020",0
"MS-PRC3018",,0,0,0,0,0,0,"X",0,1,,0
"MS-RC58",,0,0,32,0,0,32,,0,0,,0
"MS-REF2496",,0,0,344,1,0,343,,0,0,,21
"MS-REF3096",,"","",18,0,0,18,,1,0,"07/06/2021",0
"MS-ROT18",,0,0,24,0,0,24,,2,0,"12/05/2018",0
"MS-ROT24",,0,0,15,0,0,15,,13,0,"06/28/2019",0
"MS-ROT30",,0,0,31,0,0,31,,0,0,,0
"MS-ROT33",,"","",22,0,0,22,,0,0,,0
"MS-ROT36",,"","",13,0,0,13,,0,0,,0
"MS-SAMPLE DOOR",,0,0,267,0,0,267,,0,0,,0
"MS-SB27",,0,0,8,0,0,8,,1,0,"06/16/2021",0
"MS-SB30",,0,0,9,1,0,8,,0,0,,14
"MS-SB33",,0,0,10,0,0,10,,1,0,"11/29/2018",0
"MS-SB36",,0,0,56,0,0,56,,3,0,"12/17/2018",0
"MS-SBA36",,0,0,11,0,0,11,,2,0,"05/14/2019",0
"MS-SHG30",,0,0,15,0,0,15,,0,0,,0
"MS-SM8",,0,0,75,0,0,75,,28,0,"11/28/2018",0
"MS-SP3*34.5",,0,0,50,0,0,50,,4,0,"08/02/2019",0
"MS-TK8",,0,0,427,2,0,425,,12,0,"01/04/2019",14
"MS-TOUCH UP",,"","",-2,0,0,-2,,21,0,"05/14/2021",0
"MS-VA2421",,0,0,2,0,0,2,,0,0,,0
"MS-VA3021",,0,0,0,0,0,0,"X",0,1,,0
"MS-VA3621",,0,0,6,0,0,6,,0,0,,0
"MS-VAD3021-L",,0,0,2,0,0,2,,1,0,"08/03/2023",0
"MS-VAD3021-R",,0,0,0,0,0,0,,1,0,"08/03/2023",0
"MS-VAD3621-L",,0,0,0,0,0,0,"X",0,1,,0
"MS-VAD3621-R",,0,0,2,0,0,2,,0,0,,0
"MS-VAD4821",,0,0,3,0,0,3,,0,0,,0
"MS-VAS36",,0,0,32,0,0,32,,0,0,,0
"MS-VAS48",,0,0,2,0,0,2,,1,0,"12/14/2018",0
"MS-VAS72",,0,0,22,0,0,22,,1,0,"01/04/2019",0
"MS-VDB12",,"","",1,0,0,1,,0,0,,0
"MS-VDB15",,"","",5,0,0,5,,1,0,"04/14/2021",0
"MS-W0930",,0,0,7,0,0,7,,0,0,,0
"MS-W0936",,0,0,8,1,0,7,,3,0,"06/25/2020",0
"MS-W0939",,0,0,27,0,0,27,,4,0,"02/25/2020",0
"MS-W1230",,0,0,15,0,0,15,,8,0,"01/04/2019",0
"MS-W1236",,0,0,21,2,0,19,,0,0,,0
"MS-W1239",,0,0,10,0,0,10,,0,0,,0
"MS-W1530",,0,0,7,0,0,7,,13,0,"12/18/2018",0
"MS-W1536",,0,0,7,0,0,7,,0,0,,0
"MS-W1539",,0,0,38,0,0,38,,0,0,,0
"MS-W1830",,0,0,13,0,0,13,,2,0,"12/21/2018",0
"MS-W1836",,0,0,5,0,0,5,,0,0,,14
"MS-W1839",,0,0,34,0,0,34,,2,0,"07/06/2021",7
"MS-W2130",,0,0,5,0,0,5,,7,0,"01/04/2019",0
"MS-W2136",,0,0,8,0,0,8,,1,0,"09/07/2019",14
"MS-W2139",,0,0,12,0,0,12,,5,0,"02/27/2019",0
"MS-W2412",,0,0,1,0,0,1,,0,0,,0
"MS-W2415",,0,0,1,0,0,1,,0,0,,0
"MS-W2418",,0,0,0,0,0,0,"X",0,1,,0
"MS-W2421",,0,0,3,0,0,3,,0,0,,0
"MS-W2424",,0,0,1,0,0,1,,0,0,,0
"MS-W2430",,0,0,7,1,0,6,,0,0,,0
"MS-W2436",,0,0,9,0,0,9,,20,0,"08/20/2019",0
"MS-W2439",,0,0,58,0,0,58,,3,0,"06/16/2021",0
"MS-W2730",,0,0,14,0,0,14,,0,0,,0
"MS-W2736",,0,0,0,0,0,0,"X",0,1,,0
"MS-W2739",,0,0,48,0,0,48,,0,0,,0
"MS-W3012",,0,0,14,0,0,14,,9,0,"12/24/2018",0
"MS-W301224",,0,0,0,0,0,0,,2,0,"11/30/2018",0
"MS-W3015",,0,0,15,0,0,15,,1,0,"03/07/2019",0
"MS-W301524",,0,0,4,0,0,4,,0,0,,0
"MS-W3018",,0,0,31,1,0,30,,9,0,"12/27/2018",7
"MS-W301824",,0,0,19,0,0,19,,0,0,,0
"MS-W3021",,0,0,2,0,0,2,,7,0,"01/09/2019",14
"MS-W302124",,0,0,13,0,0,13,,0,0,,0
"MS-W3024",,0,0,5,0,0,5,,6,0,"08/15/2019",0
"MS-W302424",,0,0,-1,0,0,-1,"X",1,1,"03/08/2024",7
"MS-W3030",,0,0,7,0,0,7,,10,0,"12/24/2018",0
"MS-W3036",,0,0,3,3,0,0,,0,0,,21
"MS-W3039",,0,0,45,0,0,45,,2,0,"07/06/2021",0
"MS-W3312",,0,0,1,0,0,1,,0,0,,0
"MS-W331224",,0,0,2,0,0,2,,0,0,,0
"MS-W3315",,0,0,0,0,0,0,"X",0,1,,0
"MS-W331524",,0,0,1,0,0,1,,0,0,,0
"MS-W3318",,0,0,3,0,0,3,,2,0,"12/18/2018",0
"MS-W331824",,0,0,4,0,0,4,,0,0,,0
"MS-W3321",,0,0,4,0,0,4,,0,0,,0
"MS-W332124",,0,0,0,0,0,0,,2,0,"08/01/2019",0
"MS-W3324",,0,0,3,0,0,3,,0,0,,0
"MS-W332424",,0,0,1,0,0,1,,0,0,,0
"MS-W3330",,0,0,11,0,0,11,,0,0,,0
"MS-W3336",,0,0,3,0,0,3,,0,0,,0
"MS-W3339",,0,0,30,0,0,30,,0,0,,0
"MS-W3612",,0,0,3,0,0,3,,1,0,"01/17/2020",0
"MS-W361224",,0,0,21,0,0,21,,1,0,"08/29/2018",0
"MS-W3615",,0,0,6,0,0,6,,0,0,,0
"MS-W361524",,0,0,6,0,0,6,,2,0,"12/05/2018",0
"MS-W3618",,0,0,23,0,0,23,,1,0,"07/06/2021",0
"MS-W361824",,0,0,9,1,0,8,,9,0,"08/29/2018",0
"MS-W3621",,0,0,12,0,0,12,,0,0,,0
"MS-W362124",,0,0,29,0,0,29,,2,0,"12/04/2018",0
"MS-W3624",,0,0,3,0,0,3,,5,0,"12/06/2018",0
"MS-W362424",,0,0,6,0,0,6,,1,0,"01/19/2021",0
"MS-W3630",,0,0,6,0,0,6,,1,0,"12/19/2018",0
"MS-W3636",,0,0,5,0,0,5,,0,0,,0
"MS-W3639",,0,0,17,0,0,17,,0,0,,0
"MS-WBC2730",,0,0,0,0,0,0,,3,0,"01/14/2019",0
"MS-WBC2736",,0,0,1,0,0,1,,0,0,,0
"MS-WBC2739",,0,0,2,0,0,2,,0,0,,0
"MS-WDC2430",,0,0,14,0,0,14,,2,0,"12/12/2018",0
"MS-WDC2436",,0,0,5,1,0,4,,5,0,"03/08/2024",0
"MS-WDC2439",,0,0,28,0,0,28,,4,0,"05/03/2019",7
"MS-WEA1230",,0,0,1,0,0,1,,0,0,,0
"MS-WEA1236",,0,0,2,0,0,2,,3,0,"01/09/2019",0
"MS-WEA1239",,0,0,0,0,0,0,,1,0,"02/18/2019",0
"MS-WES630",,0,0,4,0,0,4,,0,0,,0
"MS-WES636",,0,0,1,0,0,1,,0,0,,0
"MS-WES639",,0,0,6,0,0,6,,1,0,"02/26/2019",0
"MS-WES930",,0,0,1,0,0,1,,0,0,,0
"MS-WES936",,0,0,2,0,0,2,,0,0,,0
"MS-WES939",,0,0,0,0,0,0,,1,0,"12/04/2018",0
"MS-WF330",,0,0,0,2,0,-2,"X",0,1,,0
"MS-WF336",,0,0,77,3,0,74,,1,0,"12/12/2018",14
"MS-WF339",,0,0,256,0,0,256,,0,0,,0
"MS-WF396",,0,0,328,1,0,327,,26,0,"05/08/2019",0
"MS-WF630",,0,0,0,0,0,0,"X",0,1,,0
"MS-WF636",,0,0,56,0,0,56,,0,0,,0
"MS-WF639",,0,0,73,0,0,73,,5,0,"08/13/2019",14
"MS-WF696",,0,0,63,0,0,63,,14,0,"12/04/2018",0
"MS-WFF330",,0,0,2,0,0,2,,0,0,,0
"MS-WFF336",,0,0,1,0,0,1,,0,0,,0
"MS-WFF339",,0,0,8,0,0,8,,0,0,,0
"MS-WRC3018",,0,0,2,0,0,2,,0,0,,0
"MS-WRP1230",,0,0,17,0,0,17,,0,0,,0
"MS-WRP1236",,0,0,7,0,0,7,,6,0,"01/04/2019",0
"MS-WRP1239",,0,0,7,0,0,7,,2,0,"03/03/2020",0
"MS1-B09",,"","",37,0,0,37,,6,0,"03/05/2024",14
"MS1-B12",,"","",168,0,0,168,,0,0,,0
"MS1-B15",,"","",70,0,0,70,,0,0,,0
"MS1-B18",,"","",97,0,0,97,,0,0,,0
"MS1-B21",,"","",90,0,0,90,,0,0,,0
"MS1-B24",,"","",229,0,0,229,,0,0,,0
"MS1-B27",,"","",70,0,0,70,,0,0,,0
"MS1-B30",,"","",133,0,0,133,,0,0,,0
"MS1-B33",,"","",26,0,0,26,,0,0,,0
"MS1-B36",,"","",48,0,0,48,,5,0,"03/05/2024",0
"MS1-BBC36",,"","",11,0,0,11,,2,0,"03/05/2024",0
"MS1-BBC42",,"","",39,0,0,39,,2,0,"03/05/2024",0
"MS1-BBM",,"","",0,0,0,0,,0,0,,0
"MS1-BEA12-L",,"","",10,0,0,10,,0,0,,0
"MS1-BEA12-R",,"","",2,0,0,2,,4,0,"03/05/2024",0
"MS1-BEA24",,"","",22,0,0,22,,0,0,,0
"MS1-BEOS6",,"","",2,0,0,2,,0,0,,0
"MS1-BEOS9",,"","",2,0,0,2,,0,0,,0
"MS1-BF3",,"","",2,0,0,2,,0,0,,0
"MS1-BF6",,"","",0,0,0,0,,0,0,,0
"MS1-BMC30",,"","",32,0,0,32,,0,0,,0
"MS1-BRP2430",,"","",0,0,0,0,,17,0,"03/05/2024",0
"MS1-BSR9",,"","",24,0,0,24,,14,0,"03/05/2024",0
"MS1-CM2-C",,"","",0,0,0,0,,0,0,,0
"MS1-CM2 3/4",,"","",0,0,0,0,,0,0,,0
"MS1-CM8",,"","",6,0,0,6,,0,0,,0
"MS1-CM8-S",,"","",0,0,0,0,,0,0,,0
"MS1-DB12",,"","",27,0,0,27,,0,0,,0
"MS1-DB15",,"","",30,0,0,30,,0,0,,0
"MS1-DB18",,"","",23,0,0,23,,0,0,,0
"MS1-DB21",,"","",11,0,0,11,,0,0,,0
"MS1-DB24",,"","",9,0,0,9,,24,0,"03/05/2024",0
"MS1-DB30",,"","",3,0,0,3,,22,0,"03/05/2024",0
"MS1-DB36",,"","",7,0,0,7,,5,0,"03/05/2024",0
"MS1-DDB30",,"","",5,0,0,5,,0,0,,0
"MS1-DDB36",,"","",0,0,0,0,,1,0,"03/05/2024",0
"MS1-DWP",,"","",0,0,0,0,,0,0,,0
"MS1-FSB33",,"","",15,0,0,15,,0,0,,0
"MS1-FSB39",,"","",1,0,0,1,,0,0,,0
"MS1-GRPO",,"","",0,0,0,0,,0,0,,0
"MS1-GW1530-BOX",,"","",4,0,0,4,,0,0,,0
"MS1-GW1530-GLASS DOOR",,"","",13,0,0,13,,0,0,,0
"MS1-GW1536-BOX",,"","",7,0,0,7,,0,0,,0
"MS1-GW1536-GLASS DOOR",,"","",0,0,0,0,,0,0,,0
"MS1-GW1539-BOX",,"","",7,0,0,7,,0,0,,0
"MS1-GW1539-GLASS DOOR",,"","",21,0,0,21,,0,0,,0
"MS1-GW1830-BOX",,"","",3,0,0,3,,0,0,,0
"MS1-GW1830-GLASS DOOR",,"","",6,0,0,6,,0,0,,0
"MS1-GW1836-BOX",,"","",5,0,0,5,,0,0,,0
"MS1-GW1836-GLASS DOOR",,"","",10,0,0,10,,0,0,,0
"MS1-GW1839-BOX",,"","",0,0,0,0,,0,0,,0
"MS1-GW1839-GLASS DOOR",,"","",5,0,0,5,,0,0,,0
"MS1-GW2430-BOX",,"","",7,0,0,7,,0,0,,0
"MS1-GW2430-GLASS DOOR",,"","",5,0,0,5,,0,0,,0
"MS1-GW2436-BOX",,"","",16,0,0,16,,0,0,,0
"MS1-GW2436-GLASS DOOR",,"","",48,0,0,48,,0,0,,0
"MS1-GW2439-BOX",,"","",0,0,0,0,,0,0,,0
"MS1-GW2439-GLASS DOOR",,"","",7,0,0,7,,0,0,,0
"MS1-GW3030-BOX",,"","",37,0,0,37,,0,0,,0
"MS1-GW3030-GLASS DOOR",,"","",67,0,0,67,,0,0,,0
"MS1-GW3036-BOX",,"","",5,0,0,5,,0,0,,0
"MS1-GW3036-GLASS DOOR",,"","",18,0,0,18,,0,0,,0
"MS1-GW3039-BOX",,"","",7,0,0,7,,0,0,,0
"MS1-GW3039-GLASS DOOR",,"","",87,0,0,87,,0,0,,0
"MS1-GW3630-BOX",,"","",5,0,0,5,,0,0,,0
"MS1-GW3630-GLASS DOOR",,"","",11,0,0,11,,0,0,,0
"MS1-GW3636-BOX",,"","",5,0,0,5,,0,0,,0
"MS1-GW3636-GLASS DOOR",,"","",22,0,0,22,,0,0,,0
"MS1-GW3639-BOX",,"","",4,0,0,4,,0,0,,0
"MS1-GW3639-GLASS DOOR",,"","",9,0,0,9,,0,0,,0
"MS1-GWDC2430-BOX",,"","",5,0,0,5,,0,0,,0
"MS1-GWDC2430-GLASS DOOR",,"","",10,0,0,10,,0,0,,0
"MS1-GWDC2436-BOX",,"","",9,0,0,9,,4,0,"03/05/2024",0
"MS1-GWDC2436-GLASS DOOR",,"","",4,0,0,4,,4,0,"03/05/2024",0
"MS1-GWDC2439-BOX",,"","",2,0,0,2,,7,0,"03/05/2024",0
"MS1-GWDC2439-GLASS DOOR",,"","",5,0,0,5,,0,0,,0
"MS1-LM8",,"","",0,0,0,0,,0,0,,0
"MS1-LSB33",,"","",43,0,0,43,,6,0,"03/05/2024",0
"MS1-LSB36",,"","",19,0,0,19,,77,0,"03/05/2024",0
"MS1-MWC2730",,"","",3,0,0,3,,0,0,,0
"MS1-MWC2736",,"","",3,0,0,3,,0,0,,0
"MS1-MWC2739",,"","",16,0,0,16,,0,0,,0
"MS1-MWC3030",,"","",2,0,0,2,,0,0,,0
